20260831
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;SUCRE
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;DOLAR  CANADA
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;DOLAR  CINGAPURA
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;DOLAR  N.ZELANDIA
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;DOLAR  SPOT
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;WON COREIA DO NORTE
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;WON COREIA DO SUL
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;YUAN CHINA
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;ZLOTY POLONIA
C0001960;Moeda Estrangeira (IOF);DOMINIO;1;0;S;EURO
C0001961;Cotação Inicial (IOF);NUMERICO;5;8;S;
C0001962;Fixing do(s) Pagamento(s) (IOF);DOMINIO;3;0;S;D
C0001962;Fixing do(s) Pagamento(s) (IOF);DOMINIO;3;0;S;D-1
C0001962;Fixing do(s) Pagamento(s) (IOF);DOMINIO;3;0;S;D-2
C0001962;Fixing do(s) Pagamento(s) (IOF);DOMINIO;3;0;S;D-3
C0001962;Fixing do(s) Pagamento(s) (IOF);DOMINIO;3;0;S;D-4
C0001962;Fixing do(s) Pagamento(s) (IOF);DOMINIO;3;0;S;D-5
C0001963;Data Chamada_4;DATA;1;0;N;
C0001964;Data Chamada_5;DATA;1;0;N;
C0001965;Data Chamada_6;DATA;1;0;N;
C0001966;Data Chamada_7;DATA;1;0;N;
C0001967;Data Chamada_8;DATA;1;0;N;
C0001968;Data Chamada_9;DATA;1;0;N;
C0001969;Data Chamada_10;DATA;1;0;N;
C0001970;Data Chamada_11;DATA;1;0;N;
C0001971;Data Chamada_12;DATA;1;0;N;
C0001972;Call/Put_1;DOMINIO;1;0;N;CALL
C0001972;Call/Put_1;DOMINIO;1;0;N;PUT
C0001973;Call/Put_2;DOMINIO;1;0;N;CALL
C0001973;Call/Put_2;DOMINIO;1;0;N;PUT
C0001974;Moeda Curva_1;DOMINIO;1;0;S;N/A
C0001974;Moeda Curva_1;DOMINIO;1;0;S;REAL
C0001974;Moeda Curva_1;DOMINIO;1;0;S;BATH TAILANDIA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;BOLIVAR FORTE VENEZ.
C0001974;Moeda Curva_1;DOMINIO;1;0;S;BOLIVIANO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;COROA DINAMARCA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;COROA NORUEGA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;COROA SUECA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;COROA TCHECA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DINAR/KWAIT
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DIRHAM/EM.ARAB
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DOLAR AUSTRALIANO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DOLAR CANADENSE
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DOLAR CINGAPURA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DOLAR DOS EUA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DOLAR HONG KONG
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DOLAR/NOVA ZELANDIA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;DONGUE VIETNAN
C0001974;Moeda Curva_1;DOMINIO;1;0;S;EURO/COM.EUROPEIA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;FLORIM HUNGARO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;FRANCO SUICO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;GUARANI PARAGUAI
C0001974;Moeda Curva_1;DOMINIO;1;0;S;IENE
C0001974;Moeda Curva_1;DOMINIO;1;0;S;IUAN RENMIMBI
C0001974;Moeda Curva_1;DOMINIO;1;0;S;LIBRA ESTERLINA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;LIRA TURQUIA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;NOVO DOLAR TAIWAN
C0001974;Moeda Curva_1;DOMINIO;1;0;S;NOVO SOL
C0001974;Moeda Curva_1;DOMINIO;1;0;S;NV LEU/ROMENIA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;PESO ARGENTINO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;PESO CHILENO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;PESO COLOMBIANO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;PESO FILIPINAS
C0001974;Moeda Curva_1;DOMINIO;1;0;S;PESO MEXICANO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;PESO URUGUAIO
C0001974;Moeda Curva_1;DOMINIO;1;0;S;RANDE AFRICA DO SUL
C0001974;Moeda Curva_1;DOMINIO;1;0;S;RIAL ARAB SAUDITA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;RIAL CATAR
C0001974;Moeda Curva_1;DOMINIO;1;0;S;RINGGIT MALASIA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;RUBLO RUSSIA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;RUPIA INDIANA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;RUPIA INDONESIA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;SOL PERUANO NOVO SOL
C0001974;Moeda Curva_1;DOMINIO;1;0;S;SUCRE
C0001974;Moeda Curva_1;DOMINIO;1;0;S;WON COREIA DO NORTE
C0001974;Moeda Curva_1;DOMINIO;1;0;S;WON COREIA DO SUL
C0001974;Moeda Curva_1;DOMINIO;1;0;S;YUAN CHINA
C0001974;Moeda Curva_1;DOMINIO;1;0;S;ZLOTY POLONIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;N/A
C0001975;Moeda Curva_2;DOMINIO;1;0;S;REAL
C0001975;Moeda Curva_2;DOMINIO;1;0;S;BATH TAILANDIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;BOLIVAR FORTE VENEZ.
C0001975;Moeda Curva_2;DOMINIO;1;0;S;BOLIVIANO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;COROA DINAMARCA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;COROA NORUEGA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;COROA SUECA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;COROA TCHECA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DINAR/KWAIT
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DIRHAM/EM.ARAB
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DOLAR AUSTRALIANO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DOLAR CANADENSE
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DOLAR CINGAPURA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DOLAR DOS EUA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DOLAR HONG KONG
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DOLAR/NOVA ZELANDIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;DONGUE VIETNAN
C0001975;Moeda Curva_2;DOMINIO;1;0;S;EURO/COM.EUROPEIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;FLORIM HUNGARO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;FRANCO SUICO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;GUARANI PARAGUAI
C0001975;Moeda Curva_2;DOMINIO;1;0;S;IENE
C0001975;Moeda Curva_2;DOMINIO;1;0;S;IUAN RENMIMBI
C0001975;Moeda Curva_2;DOMINIO;1;0;S;LIBRA ESTERLINA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;LIRA TURQUIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;NOVO DOLAR TAIWAN
C0001975;Moeda Curva_2;DOMINIO;1;0;S;NOVO SOL
C0001975;Moeda Curva_2;DOMINIO;1;0;S;NV LEU/ROMENIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;PESO ARGENTINO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;PESO CHILENO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;PESO COLOMBIANO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;PESO FILIPINAS
C0001975;Moeda Curva_2;DOMINIO;1;0;S;PESO MEXICANO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;PESO URUGUAIO
C0001975;Moeda Curva_2;DOMINIO;1;0;S;RANDE AFRICA DO SUL
C0001975;Moeda Curva_2;DOMINIO;1;0;S;RIAL ARAB SAUDITA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;RIAL CATAR
C0001975;Moeda Curva_2;DOMINIO;1;0;S;RINGGIT MALASIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;RUBLO RUSSIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;RUPIA INDIANA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;RUPIA INDONESIA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;SOL PERUANO NOVO SOL
C0001975;Moeda Curva_2;DOMINIO;1;0;S;SUCRE
C0001975;Moeda Curva_2;DOMINIO;1;0;S;WON COREIA DO NORTE
C0001975;Moeda Curva_2;DOMINIO;1;0;S;WON COREIA DO SUL
C0001975;Moeda Curva_2;DOMINIO;1;0;S;YUAN CHINA
C0001975;Moeda Curva_2;DOMINIO;1;0;S;ZLOTY POLONIA
C0001976;Valor Inicial Moeda 1;NUMERICO;5;8;N;
C0001977;Valor Inicial Moeda 2;NUMERICO;5;8;N;
C0001978;Chamada;DOMINIO;1;0;S;NAO
C0001978;Chamada;DOMINIO;1;0;S;SIM
C0001979;Início Fluxo Chamada;NUMERICO;5;8;N;
C0001980;Taxa Pré A Período 49;NUMERICO;10;8;N;
C0001981;Taxa Pré B Período 49;NUMERICO;10;8;N;
C0001982;Taxa Pré A Período 50;NUMERICO;10;8;N;
C0001983;Taxa Pré B Período 50;NUMERICO;10;8;N;
C0001984;Calendário Indicador;DOMINIO;1;0;N;N/A
C0001984;Calendário Indicador;DOMINIO;1;0;N;LONDRES
C0001984;Calendário Indicador;DOMINIO;1;0;N;BRASIL
C0001984;Calendário Indicador;DOMINIO;1;0;N;NY
C0001984;Calendário Indicador;DOMINIO;1;0;N;CHICAGO
C0001984;Calendário Indicador;DOMINIO;1;0;N;BRASIL/CHICAGO
C0001984;Calendário Indicador;DOMINIO;1;0;N;BRASIL/NY
C0001984;Calendário Indicador;DOMINIO;1;0;N;BRASIL/LONDRES
C0001984;Calendário Indicador;DOMINIO;1;0;N;CHICAGO/NY
C0001985;Calendário Moeda;DOMINIO;1;0;N;N/A
C0001985;Calendário Moeda;DOMINIO;1;0;N;LONDRES
C0001985;Calendário Moeda;DOMINIO;1;0;N;BRASIL
C0001985;Calendário Moeda;DOMINIO;1;0;N;NY
C0001985;Calendário Moeda;DOMINIO;1;0;N;CHICAGO
C0001985;Calendário Moeda;DOMINIO;1;0;N;BRASIL/CHICAGO
C0001985;Calendário Moeda;DOMINIO;1;0;N;BRASIL/NY
C0001985;Calendário Moeda;DOMINIO;1;0;N;BRASIL/LONDRES
C0001985;Calendário Moeda;DOMINIO;1;0;N;CHICAGO/NY
C0001986;Commodity_6;DOMINIO;1;0;N;N/A
C0001986;Commodity_6;DOMINIO;1;0;N;ACUCAR
C0001986;Commodity_6;DOMINIO;1;0;N;ALCOOL
C0001986;Commodity_6;DOMINIO;1;0;N;ALGODAO
C0001986;Commodity_6;DOMINIO;1;0;N;ALUMINIO
C0001986;Commodity_6;DOMINIO;1;0;N;ARROZ
C0001986;Commodity_6;DOMINIO;1;0;N;BOBINA ACO LAMINADO
C0001986;Commodity_6;DOMINIO;1;0;N;BOI
C0001986;Commodity_6;DOMINIO;1;0;N;CACAU
C0001986;Commodity_6;DOMINIO;1;0;N;CAFE
C0001986;Commodity_6;DOMINIO;1;0;N;CANOLA
C0001986;Commodity_6;DOMINIO;1;0;N;CARBONO
C0001986;Commodity_6;DOMINIO;1;0;N;CHUMBO
C0001986;Commodity_6;DOMINIO;1;0;N;COBRE
C0001986;Commodity_6;DOMINIO;1;0;N;ESTANHO
C0001986;Commodity_6;DOMINIO;1;0;N;ETANOL
C0001986;Commodity_6;DOMINIO;1;0;N;GASOLINA
C0001986;Commodity_6;DOMINIO;1;0;N;LEITE
C0001986;Commodity_6;DOMINIO;1;0;N;MILHO
C0001986;Commodity_6;DOMINIO;1;0;N;NIQUEL
C0001986;Commodity_6;DOMINIO;1;0;N;OLEO
C0001986;Commodity_6;DOMINIO;1;0;N;OURO
C0001986;Commodity_6;DOMINIO;1;0;N;PALADIO
C0001986;Commodity_6;DOMINIO;1;0;N;PETROLEO
C0001986;Commodity_6;DOMINIO;1;0;N;PLATINA
C0001986;Commodity_6;DOMINIO;1;0;N;PRATA
C0001986;Commodity_6;DOMINIO;1;0;N;SOJA
C0001986;Commodity_6;DOMINIO;1;0;N;SUCO DE LARANJA
C0001986;Commodity_6;DOMINIO;1;0;N;TRIGO
C0001987;Commodity_7;DOMINIO;1;0;N;N/A
C0001987;Commodity_7;DOMINIO;1;0;N;ACUCAR
C0001987;Commodity_7;DOMINIO;1;0;N;ALCOOL
C0001987;Commodity_7;DOMINIO;1;0;N;ALGODAO
C0001987;Commodity_7;DOMINIO;1;0;N;ALUMINIO
C0001987;Commodity_7;DOMINIO;1;0;N;ARROZ
C0001987;Commodity_7;DOMINIO;1;0;N;BOBINA ACO LAMINADO
C0001987;Commodity_7;DOMINIO;1;0;N;BOI
C0001987;Commodity_7;DOMINIO;1;0;N;CACAU
C0001987;Commodity_7;DOMINIO;1;0;N;CAFE
C0001987;Commodity_7;DOMINIO;1;0;N;CANOLA
C0001987;Commodity_7;DOMINIO;1;0;N;CARBONO
C0001987;Commodity_7;DOMINIO;1;0;N;CHUMBO
C0001987;Commodity_7;DOMINIO;1;0;N;COBRE
C0001987;Commodity_7;DOMINIO;1;0;N;ESTANHO
C0001987;Commodity_7;DOMINIO;1;0;N;ETANOL
C0001987;Commodity_7;DOMINIO;1;0;N;GASOLINA
C0001987;Commodity_7;DOMINIO;1;0;N;LEITE
C0001987;Commodity_7;DOMINIO;1;0;N;MILHO
C0001987;Commodity_7;DOMINIO;1;0;N;NIQUEL
C0001987;Commodity_7;DOMINIO;1;0;N;OLEO
C0001987;Commodity_7;DOMINIO;1;0;N;OURO
C0001987;Commodity_7;DOMINIO;1;0;N;PALADIO
C0001987;Commodity_7;DOMINIO;1;0;N;PETROLEO
C0001987;Commodity_7;DOMINIO;1;0;N;PLATINA
C0001987;Commodity_7;DOMINIO;1;0;N;PRATA
C0001987;Commodity_7;DOMINIO;1;0;N;SOJA
C0001987;Commodity_7;DOMINIO;1;0;N;SUCO DE LARANJA
C0001987;Commodity_7;DOMINIO;1;0;N;TRIGO
C0001988;Commodity_8;DOMINIO;1;0;N;N/A
C0001988;Commodity_8;DOMINIO;1;0;N;ACUCAR
C0001988;Commodity_8;DOMINIO;1;0;N;ALCOOL
C0001988;Commodity_8;DOMINIO;1;0;N;ALGODAO
C0001988;Commodity_8;DOMINIO;1;0;N;ALUMINIO
C0001988;Commodity_8;DOMINIO;1;0;N;ARROZ
C0001988;Commodity_8;DOMINIO;1;0;N;BOBINA ACO LAMINADO
C0001988;Commodity_8;DOMINIO;1;0;N;BOI
C0001988;Commodity_8;DOMINIO;1;0;N;CACAU
C0001988;Commodity_8;DOMINIO;1;0;N;CAFE
C0001988;Commodity_8;DOMINIO;1;0;N;CANOLA
C0001988;Commodity_8;DOMINIO;1;0;N;CARBONO
C0001988;Commodity_8;DOMINIO;1;0;N;CHUMBO
C0001988;Commodity_8;DOMINIO;1;0;N;COBRE
C0001988;Commodity_8;DOMINIO;1;0;N;ESTANHO
C0001988;Commodity_8;DOMINIO;1;0;N;ETANOL
C0001988;Commodity_8;DOMINIO;1;0;N;GASOLINA
C0001988;Commodity_8;DOMINIO;1;0;N;LEITE
C0001988;Commodity_8;DOMINIO;1;0;N;MILHO
C0001988;Commodity_8;DOMINIO;1;0;N;NIQUEL
C0001988;Commodity_8;DOMINIO;1;0;N;OLEO
C0001988;Commodity_8;DOMINIO;1;0;N;OURO
C0001988;Commodity_8;DOMINIO;1;0;N;PALADIO
C0001988;Commodity_8;DOMINIO;1;0;N;PETROLEO
C0001988;Commodity_8;DOMINIO;1;0;N;PLATINA
C0001988;Commodity_8;DOMINIO;1;0;N;PRATA
C0001988;Commodity_8;DOMINIO;1;0;N;SOJA
C0001988;Commodity_8;DOMINIO;1;0;N;SUCO DE LARANJA
C0001988;Commodity_8;DOMINIO;1;0;N;TRIGO
C0001989;Commodity_9;DOMINIO;1;0;N;N/A
C0001989;Commodity_9;DOMINIO;1;0;N;ACUCAR
C0001989;Commodity_9;DOMINIO;1;0;N;ALCOOL
C0001989;Commodity_9;DOMINIO;1;0;N;ALGODAO
C0001989;Commodity_9;DOMINIO;1;0;N;ALUMINIO
C0001989;Commodity_9;DOMINIO;1;0;N;ARROZ
C0001989;Commodity_9;DOMINIO;1;0;N;BOBINA ACO LAMINADO
C0001989;Commodity_9;DOMINIO;1;0;N;BOI
C0001989;Commodity_9;DOMINIO;1;0;N;CACAU
C0001989;Commodity_9;DOMINIO;1;0;N;CAFE
C0001989;Commodity_9;DOMINIO;1;0;N;CANOLA
C0001989;Commodity_9;DOMINIO;1;0;N;CARBONO
C0001989;Commodity_9;DOMINIO;1;0;N;CHUMBO
C0001989;Commodity_9;DOMINIO;1;0;N;COBRE
C0001989;Commodity_9;DOMINIO;1;0;N;ESTANHO
C0001989;Commodity_9;DOMINIO;1;0;N;ETANOL
C0001989;Commodity_9;DOMINIO;1;0;N;GASOLINA
C0001989;Commodity_9;DOMINIO;1;0;N;LEITE
C0001989;Commodity_9;DOMINIO;1;0;N;MILHO
C0001989;Commodity_9;DOMINIO;1;0;N;NIQUEL
C0001989;Commodity_9;DOMINIO;1;0;N;OLEO
C0001989;Commodity_9;DOMINIO;1;0;N;OURO
C0001989;Commodity_9;DOMINIO;1;0;N;PALADIO
C0001989;Commodity_9;DOMINIO;1;0;N;PETROLEO
C0001989;Commodity_9;DOMINIO;1;0;N;PLATINA
C0001989;Commodity_9;DOMINIO;1;0;N;PRATA
C0001989;Commodity_9;DOMINIO;1;0;N;SOJA
C0001989;Commodity_9;DOMINIO;1;0;N;SUCO DE LARANJA
C0001989;Commodity_9;DOMINIO;1;0;N;TRIGO
C0001990;Commodity_10;DOMINIO;1;0;N;N/A
C0001990;Commodity_10;DOMINIO;1;0;N;ACUCAR
C0001990;Commodity_10;DOMINIO;1;0;N;ALCOOL
C0001990;Commodity_10;DOMINIO;1;0;N;ALGODAO
C0001990;Commodity_10;DOMINIO;1;0;N;ALUMINIO
C0001990;Commodity_10;DOMINIO;1;0;N;ARROZ
C0001990;Commodity_10;DOMINIO;1;0;N;BOBINA ACO LAMINADO
C0001990;Commodity_10;DOMINIO;1;0;N;BOI
C0001990;Commodity_10;DOMINIO;1;0;N;CACAU
C0001990;Commodity_10;DOMINIO;1;0;N;CAFE
C0001990;Commodity_10;DOMINIO;1;0;N;CANOLA
C0001990;Commodity_10;DOMINIO;1;0;N;CARBONO
C0001990;Commodity_10;DOMINIO;1;0;N;CHUMBO
C0001990;Commodity_10;DOMINIO;1;0;N;COBRE
C0001990;Commodity_10;DOMINIO;1;0;N;ESTANHO
C0001990;Commodity_10;DOMINIO;1;0;N;ETANOL
C0001990;Commodity_10;DOMINIO;1;0;N;GASOLINA
C0001990;Commodity_10;DOMINIO;1;0;N;LEITE
C0001990;Commodity_10;DOMINIO;1;0;N;MILHO
C0001990;Commodity_10;DOMINIO;1;0;N;NIQUEL
C0001990;Commodity_10;DOMINIO;1;0;N;OLEO
C0001990;Commodity_10;DOMINIO;1;0;N;OURO
C0001990;Commodity_10;DOMINIO;1;0;N;PALADIO
C0001990;Commodity_10;DOMINIO;1;0;N;PETROLEO
C0001990;Commodity_10;DOMINIO;1;0;N;PLATINA
C0001990;Commodity_10;DOMINIO;1;0;N;PRATA
C0001990;Commodity_10;DOMINIO;1;0;N;SOJA
C0001990;Commodity_10;DOMINIO;1;0;N;SUCO DE LARANJA
C0001990;Commodity_10;DOMINIO;1;0;N;TRIGO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;N/A
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;OLEO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;ANIDRO CARBURANTE
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;ARABICO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;ARABICO EM GRAOS
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;BRANCO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;CLASSE III
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;CRISTAL
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;DURO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;EM GRAOS
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;EM GRAOS A GRANEL
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;FARELO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;FIXING
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;FIXING DA MANHA
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;FIXING DA TARDE
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;GORDO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;HEATING OIL
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;HIDRATADO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;LIGA
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;LIGA NASAAC
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;NUMERO 11
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;NUMERO 2
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;OLEO CRU - WTI
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;OLEO CRU DOCE - WTI
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;PURO
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;ROBUSTA EM GRAOS
C0001991;Tipo Commodity_6;DOMINIO;1;0;N;RBOB
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;N/A
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;OLEO
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;ANIDRO CARBURANTE
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;ARABICO
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;ARABICO EM GRAOS
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;BRANCO
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;CLASSE III
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;CRISTAL
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;DURO
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;EM GRAOS
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;EM GRAOS A GRANEL
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;FARELO
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;FIXING
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;FIXING DA MANHA
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;FIXING DA TARDE
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;GORDO
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;HEATING OIL
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;HIDRATADO
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;LIGA
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;LIGA NASAAC
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;NUMERO 11
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;NUMERO 2
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;OLEO CRU - WTI
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;OLEO CRU DOCE - WTI
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;PURO
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;ROBUSTA EM GRAOS
C0001992;Tipo Commodity_7;DOMINIO;1;0;N;RBOB
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;N/A
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;OLEO
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;ANIDRO CARBURANTE
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;ARABICO
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;ARABICO EM GRAOS
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;BRANCO
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;CLASSE III
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;CRISTAL
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;DURO
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;EM GRAOS
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;EM GRAOS A GRANEL
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;FARELO
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;FIXING
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;FIXING DA MANHA
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;FIXING DA TARDE
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;GORDO
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;HEATING OIL
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;HIDRATADO
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;LIGA
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;LIGA NASAAC
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;NUMERO 11
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;NUMERO 2
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;OLEO CRU - WTI
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;OLEO CRU DOCE - WTI
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;PURO
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;ROBUSTA EM GRAOS
C0001993;Tipo Commodity_8;DOMINIO;1;0;N;RBOB
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;N/A
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;OLEO
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;ANIDRO CARBURANTE
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;ARABICO
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;ARABICO EM GRAOS
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;CLASSE III
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;CRISTAL
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;DURO
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;EM GRAOS
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;EM GRAOS A GRANEL
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;FARELO
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;FIXING
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;FIXING DA MANHA
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;FIXING DA TARDE
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;GORDO
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;HEATING OIL
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;HIDRATADO
C0001994;Tipo Commodity_9;DOMINIO;1;0;N;LIGA
