20260831
CODIGO FIGURA;NOME FIGURA;CALCULADA;COD CAMPO;NOME CAMPO;DESC CAMPO;TAMANHO;QTD DECIMAIS;OBRIGATORIO;DOMINIO
65;COE001065 - Put com Participação;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
65;COE001065 - Put com Participação;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
65;COE001065 - Put com Participação;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
65;COE001065 - Put com Participação;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
65;COE001065 - Put com Participação;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
65;COE001065 - Put com Participação;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
65;COE001065 - Put com Participação;N;C0000109;Participação Indexador 1 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000110;Participação Indexador 2 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000128;Data de Observação 1;DATA;0;;S;
65;COE001065 - Put com Participação;N;C0000129;Data de Observação 2;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000130;Data de Observação 3;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000131;Data de Observação 4;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000132;Data de Observação 5;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000133;Data de Observação 6;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000134;Data de Observação 7;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000135;Data de Observação 8;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000136;Data de Observação 9;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000137;Data de Observação 10;DATA;0;;N;
65;COE001065 - Put com Participação;N;C0000172;Participação Indexador 3 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000173;Participação Indexador 4 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000174;Participação Indexador 5 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000175;Participação Indexador 6 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000176;Participação Indexador 7 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000177;Participação Indexador 8 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000178;Participação Indexador 9 (%);NUMERICO;10;8;N;
65;COE001065 - Put com Participação;N;C0000179;Participação Indexador 10 (%);NUMERICO;10;8;N;
66;COE001066 - Retorno - Fundos;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
66;COE001066 - Retorno - Fundos;N;C0000180;Fixing para pagamentos intermediários;DOMINIO;0;;S;D-2
66;COE001066 - Retorno - Fundos;N;C0000180;Fixing para pagamentos intermediários;DOMINIO;0;;S;D-4
66;COE001066 - Retorno - Fundos;N;C0000180;Fixing para pagamentos intermediários;DOMINIO;0;;S;D-5
66;COE001066 - Retorno - Fundos;N;C0000180;Fixing para pagamentos intermediários;DOMINIO;0;;S;D-1
66;COE001066 - Retorno - Fundos;N;C0000180;Fixing para pagamentos intermediários;DOMINIO;0;;S;D-3
67;COE001067 - CPut + VPut;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
67;COE001067 - CPut + VPut;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
67;COE001067 - CPut + VPut;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
67;COE001067 - CPut + VPut;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
67;COE001067 - CPut + VPut;N;C0000004;Data para fixing;DATA;10;;N;
67;COE001067 - CPut + VPut;N;C0000005;Data inicial para fixing;DATA;10;;N;
67;COE001067 - CPut + VPut;N;C0000006;Data final para fixing;DATA;10;;N;
67;COE001067 - CPut + VPut;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
67;COE001067 - CPut + VPut;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
67;COE001067 - CPut + VPut;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
67;COE001067 - CPut + VPut;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
67;COE001067 - CPut + VPut;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
67;COE001067 - CPut + VPut;N;C0000018;Participação cenário de baixa (%);NUMERICO;6;4;S;
67;COE001067 - CPut + VPut;N;C0000022;Strike 2(%);NUMERICO;4;8;S;
67;COE001067 - CPut + VPut;N;C0000042;Participação cenário de baixa 2 (%);NUMERICO;6;4;S;
67;COE001067 - CPut + VPut;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
67;COE001067 - CPut + VPut;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
67;COE001067 - CPut + VPut;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
67;COE001067 - CPut + VPut;N;C000070;Quantidade 1;NUMERICO;12;8;N;
67;COE001067 - CPut + VPut;N;C000071;Quantidade 2;NUMERICO;12;8;N;
68;COE001068 - Double No Touch + Digital Call;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
68;COE001068 - Double No Touch + Digital Call;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Media
68;COE001068 - Double No Touch + Digital Call;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Ajuste
68;COE001068 - Double No Touch + Digital Call;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Maximo
68;COE001068 - Double No Touch + Digital Call;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Mínimo
68;COE001068 - Double No Touch + Digital Call;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Fechamento
68;COE001068 - Double No Touch + Digital Call;N;C0000013;Data inicial para verificação;DATA;10;;N;
68;COE001068 - Double No Touch + Digital Call;N;C0000014;Data final para verificação;DATA;10;;N;
68;COE001068 - Double No Touch + Digital Call;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Media
68;COE001068 - Double No Touch + Digital Call;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Mínimo
68;COE001068 - Double No Touch + Digital Call;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Ajuste
68;COE001068 - Double No Touch + Digital Call;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Maximo
68;COE001068 - Double No Touch + Digital Call;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Fechamento
68;COE001068 - Double No Touch + Digital Call;N;C0000019;Remuneração adicional;DOMINIO;10;;S;Pré
68;COE001068 - Double No Touch + Digital Call;N;C0000019;Remuneração adicional;DOMINIO;10;;S;DI
68;COE001068 - Double No Touch + Digital Call;N;C0000019;Remuneração adicional;DOMINIO;10;;S;NO PERIODO
68;COE001068 - Double No Touch + Digital Call;N;C0000019;Remuneração adicional;DOMINIO;10;;S;PRE252-LIN
68;COE001068 - Double No Touch + Digital Call;N;C0000020;Remunerador flutuante adicional (%);NUMERICO;4;4;N;
68;COE001068 - Double No Touch + Digital Call;N;C0000021;Cupom remunerador adicional (%);NUMERICO;9;4;N;
68;COE001068 - Double No Touch + Digital Call;N;C0000035;Barreira inferior (%);NUMERICO;4;8;S;
68;COE001068 - Double No Touch + Digital Call;N;C0000036;Barreira superior (%);NUMERICO;4;8;S;
69;COE001069 - Digital KO Call Digital KI;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
69;COE001069 - Digital KO Call Digital KI;N;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
69;COE001069 - Digital KO Call Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
69;COE001069 - Digital KO Call Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
69;COE001069 - Digital KO Call Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
69;COE001069 - Digital KO Call Digital KI;N;C0000004;Data para fixing;DATA;10;;N;
69;COE001069 - Digital KO Call Digital KI;N;C0000005;Data inicial para fixing;DATA;10;;N;
69;COE001069 - Digital KO Call Digital KI;N;C0000006;Data final para fixing;DATA;10;;N;
69;COE001069 - Digital KO Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
69;COE001069 - Digital KO Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
69;COE001069 - Digital KO Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
69;COE001069 - Digital KO Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
69;COE001069 - Digital KO Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
69;COE001069 - Digital KO Call Digital KI;N;C0000010;Período de pagamento;DOMINIO;10;;S;Ato
69;COE001069 - Digital KO Call Digital KI;N;C0000010;Período de pagamento;DOMINIO;10;;S;Vencimento
69;COE001069 - Digital KO Call Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Mínimo
69;COE001069 - Digital KO Call Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Maximo
69;COE001069 - Digital KO Call Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Media
69;COE001069 - Digital KO Call Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Fechamento
69;COE001069 - Digital KO Call Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Ajuste
69;COE001069 - Digital KO Call Digital KI;N;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Americana
69;COE001069 - Digital KO Call Digital KI;N;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Européia
69;COE001069 - Digital KO Call Digital KI;N;C0000013;Data inicial para verificação;DATA;10;;N;
69;COE001069 - Digital KO Call Digital KI;N;C0000014;Data final para verificação;DATA;10;;N;
69;COE001069 - Digital KO Call Digital KI;N;C0000015;Barreira KO (%);NUMERICO;4;8;S;
69;COE001069 - Digital KO Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Mínimo
69;COE001069 - Digital KO Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Ajuste
69;COE001069 - Digital KO Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Maximo
69;COE001069 - Digital KO Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Fechamento
69;COE001069 - Digital KO Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Media
69;COE001069 - Digital KO Call Digital KI;N;C0000026;Rebate KI(%);NUMERICO;4;4;S;
69;COE001069 - Digital KO Call Digital KI;N;C0000033;Barreira KI (%);NUMERICO;4;8;S;
69;COE001069 - Digital KO Call Digital KI;N;C0000034;Rebate KO(%);NUMERICO;4;4;S;
69;COE001069 - Digital KO Call Digital KI;N;C000070;Quantidade 1;NUMERICO;12;8;N;
70;COE001070 - Call Digital KI;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
70;COE001070 - Call Digital KI;N;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
70;COE001070 - Call Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
70;COE001070 - Call Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
70;COE001070 - Call Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
70;COE001070 - Call Digital KI;N;C0000004;Data para fixing;DATA;10;;N;
70;COE001070 - Call Digital KI;N;C0000005;Data inicial para fixing;DATA;10;;N;
70;COE001070 - Call Digital KI;N;C0000006;Data final para fixing;DATA;10;;N;
70;COE001070 - Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
70;COE001070 - Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
70;COE001070 - Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
70;COE001070 - Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
70;COE001070 - Call Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
70;COE001070 - Call Digital KI;N;C0000010;Período de pagamento;DOMINIO;10;;S;Ato
70;COE001070 - Call Digital KI;N;C0000010;Período de pagamento;DOMINIO;10;;S;Vencimento
70;COE001070 - Call Digital KI;N;C0000013;Data inicial para verificação;DATA;10;;N;
70;COE001070 - Call Digital KI;N;C0000014;Data final para verificação;DATA;10;;N;
70;COE001070 - Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Media
70;COE001070 - Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Fechamento
70;COE001070 - Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Maximo
70;COE001070 - Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Ajuste
70;COE001070 - Call Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Mínimo
70;COE001070 - Call Digital KI;N;C0000104;Barreira de Baixa (%);NUMERICO;4;8;N;
70;COE001070 - Call Digital KI;N;C0000125;Período de verificação das barreiras;DOMINIO;0;;S;Americana
70;COE001070 - Call Digital KI;N;C0000125;Período de verificação das barreiras;DOMINIO;0;;S;Européia
70;COE001070 - Call Digital KI;N;C000070;Quantidade 1;NUMERICO;12;8;N;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000004;Data para fixing;DATA;10;;N;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000005;Data inicial para fixing;DATA;10;;N;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000006;Data final para fixing;DATA;10;;N;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000010;Período de pagamento;DOMINIO;10;;S;Ato
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000010;Período de pagamento;DOMINIO;10;;S;Vencimento
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Maximo
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Mínimo
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Ajuste
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Media
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Fechamento
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Americana
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Européia
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000013;Data inicial para verificação;DATA;10;;N;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000014;Data final para verificação;DATA;10;;N;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000015;Barreira KO (%);NUMERICO;4;8;S;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Media
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Maximo
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Mínimo
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Ajuste
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Fechamento
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000026;Rebate KI(%);NUMERICO;4;4;S;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000032;Limitador cenário de alta (%);NUMERICO;4;8;S;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000033;Barreira KI (%);NUMERICO;4;8;S;
71;COE001071 - Digital KO CallSpread Digital KI;N;C0000034;Rebate KO(%);NUMERICO;4;4;S;
71;COE001071 - Digital KO CallSpread Digital KI;N;C000070;Quantidade 1;NUMERICO;12;8;N;
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D0
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-27
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-29
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-28
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-1
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-2
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-3
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-4
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-5
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-6
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-7
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-8
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-9
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-10
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-11
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-12
72;COE001072 - Retorno Condicional com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-13
